38233,97.2642,97.2642
38236,96.8739,96.8739
38237,96.8462,96.8462
38238,96.5216,96.5216
38239,96.6047,96.6047
38240,97.851,97.851
38243,97.4024,97.4024
38244,97.5631,97.5631
38245,97.2045,97.2045
38246,96.6638,96.6638
38247,96.6983,96.6983
38250,96.0245,96.0245
38251,96.943,96.943
38252,96.5075,96.5075
38253,98.722,98.722
38254,97.2965,97.2965
38257,96.9875,96.9875
38258,96.6452,96.6452
38259,101.2291,101.2291
38260,97.4171,97.4171
38268,96.2072,96.2072
38271,99.5932,99.5932
38272,99.7451,99.7451
38273,99.9964,99.9964
38274,99.6542,99.6542
38275,98.6107,98.6107
38278,100.9988,100.9988
38279,98.8838,98.8838
38280,98.9122,98.9122
38281,98.8697,98.8697
38282,97.8565,97.8565
38285,98.8149,98.8149
38286,98.8237,98.8237
38287,98.6793,98.6793
38288,98.7908,98.7908
38289,99.3371,99.3371
38292,97.581,97.581
38293,97.4135,97.4135
38294,96.9124,96.9124
38295,96.2421,96.2421
38296,96.6493,96.6493
38299,96.6946,96.6946
38300,96.9912,96.9912
38301,100.1595,100.1595
38302,95.9143,95.9143
38303,96.7918,96.7918
38306,96.8289,96.8289
38307,97.178,97.178
38308,96.8513,96.8513
38309,95.8309,95.8309
38310,96.9911,96.9911
38313,96.2846,96.2846
38314,96.3349,96.3349
38315,96.8679,96.8679
38316,95.8868,95.8868
38317,96.7158,96.7158
38320,96.6409,96.6409
38321,99.7777,99.7777
38322,99.8488,99.8488
38323,95.9803,95.9803
38324,96.9027,96.9027
38327,96.6795,96.6795
38328,96.8259,96.8259
38329,96.6387,96.6387
38330,96.2958,96.2958
38331,100.506,100.506
38334,97.2843,97.2843
38335,97.2027,97.2027
38336,97.0484,97.0484
38337,96.521,96.521
38338,97.7352,97.7352
38341,100.7569,100.7569
38342,100.3389,100.3389
38343,100.5125,100.5125
38344,99.5135,99.5135
38345,100.6109,100.6109
38348,97.2137,97.2137
38349,96.9974,96.9974
38350,97.6659,97.6659
38351,97.6763,97.6763
38352,97.9261,97.9261
38356,97.7711,97.7711
38357,101.1029,101.1029
38358,96.8454,96.8454
38359,98.2687,98.2687
38362,98.5395,98.5395
38363,98.4105,98.4105
38364,98.415,98.415
38365,97.0646,97.0646
38366,99.0647,99.0647
38369,99.214,99.214
38370,99.264,99.264
38371,99.609,99.609
38372,98.0007,98.0007
38373,99.5037,99.5037
38376,102.3263,102.3263
38377,102.2362,102.2362
38378,99.9126,99.9126
38379,98.5286,98.5286
38380,100.2462,100.2462
38383,102.9678,102.9678
38384,100.3485,100.3485
38385,100.1256,100.1256
38386,100.3982,100.3982
38387,100.3863,100.3863
38399,101.4894,101.4894
38400,101.3981,101.3981
38401,101.3131,101.3131
38404,103.3572,103.3572
38405,100.1413,100.1413
38406,103.6566,103.6566
38407,101.8207,101.8207
38408,104.5974,104.5974
38411,98.9947,98.9947
38412,99.7082,99.7082
38413,101.7285,101.7285
38414,101.5978,101.5978
38415,101.7785,101.7785
38418,102.0915,102.0915
38419,100.3029,100.3029
38420,102.0556,102.0556
38421,102.37,102.37
38422,102.4649,102.4649
38425,102.9016,102.9016
38426,102.5413,102.5413
38427,103.0338,103.0338
38428,103.3081,103.3081
38429,102.8747,102.8747
38432,102.7767,102.7767
38433,102.704,102.704
38434,102.3405,102.3405
38435,102.5491,102.5491
38436,102.5406,102.5406
38439,102.6813,102.6813
38440,103.0381,103.0381
38441,103.0371,103.0371
38442,103.0006,103.0006
38443,102.992,102.992
38446,103.1254,103.1254
38447,103.2788,103.2788
38448,103.3974,103.3974
38449,103.5539,103.5539
38450,103.8412,103.8412
38453,104.3152,104.3152
38454,104.9624,104.9624
38455,104.606,104.606
38456,105.095,105.095
38457,105.2488,105.2488
38460,105.8745,105.8745
38461,105.5789,105.5789
38462,104.8205,104.8205
38463,105.1593,105.1593
38464,105.0089,105.0089
38467,105.5297,105.5297
38468,105.0741,105.0741
38469,105.6896,105.6896
38470,105.6914,105.6914
38471,105.5352,105.5352
38481,105.8803,105.8803
38482,105.9261,105.9261
38483,106.0572,106.0572
38484,106.116,106.116
38485,106.635,106.635
38488,106.7961,106.7961
38489,107.1534,107.1534
38490,107.3768,107.3768
38491,107.5859,107.5859
38492,107.8213,107.8213
38495,108.2857,108.2857
38496,108.2261,108.2261
38497,108.5254,108.5254
38498,108.4935,108.4935
38499,108.3669,108.3669
38502,108.2637,108.2637
38503,108.2478,108.2478
38504,108.4344,108.4344
38505,108.4226,108.4226
38506,108.4839,108.4839
38509,108.5236,108.5236
38510,108.6136,108.6136
38511,108.6005,108.6005
38512,108.7942,108.7942
38513,109.1307,109.1307
38516,109.7777,109.7777
38517,109.9923,109.9923
38518,110.4137,110.4137
38519,110.3514,110.3514
38520,110.8872,110.8872
38523,110.8721,110.8721
38524,110.9012,110.9012
38525,111.0733,111.0733
38526,110.9855,110.9855
38527,110.9143,110.9143
38530,110.6238,110.6238
38531,110.6889,110.6889
38532,110.8099,110.8099
38533,110.7221,110.7221
38534,110.8151,110.8151
38537,110.8998,110.8998
38538,111.0628,111.0628
38539,111.3019,111.3019
38540,111.7721,111.7721
38541,112.1008,112.1008
38544,112.1266,112.1266
38545,112.1703,112.1703
38546,112.4351,112.4351
38547,112.6649,112.6649
38548,112.6786,112.6786
38551,112.515,112.515
38552,112.1772,112.1772
38553,112.4339,112.4339
38554,112.2907,112.2907
38555,112.4339,112.4339
38558,112.871,112.871
38559,113.168,113.168
38560,113.1419,113.1419
38561,113.4784,113.4784
38562,113.5576,113.5576
38565,113.6276,113.6276
38566,113.685,113.685
38567,113.8092,113.8092
38568,113.4977,113.4977
38569,113.5631,113.5631
38572,113.3404,113.3404
38573,112.8465,112.8465
38574,113.0223,113.0223
38575,112.363,112.363
38576,112.4168,112.4168
38579,112.65,112.65
38580,112.7239,112.7239
38581,112.6554,112.6554
38582,112.7491,112.7491
38583,112.7821,112.7821
38586,113.0796,113.0796
38587,113.4201,113.4201
38588,113.4552,113.4552
38589,112.7509,112.7509
38590,113.2345,113.2345
38593,113.0423,113.0423
38594,112.9786,112.9786
38595,112.7462,112.7462
38596,112.59,112.59
38597,112.5287,112.5287
38600,112.6713,112.6713
38601,113.023,113.023
38602,113.3113,113.3113
38603,113.1485,113.1485
38604,113.3858,113.3858
38607,113.5108,113.5108
38608,113.6718,113.6718
38609,113.6113,113.6113
38610,113.6575,113.6575
38611,114.0665,114.0665
38614,114.017,114.017
38615,114.0038,114.0038
38616,114.1432,114.1432
38617,114.2368,114.2368
38618,114.1906,114.1906
38621,114.3742,114.3742
38622,113.9727,113.9727
38623,114.284,114.284
38624,114.6567,114.6567
38625,114.7678,114.7678
38635,114.8777,114.8777
38636,115.7955,115.7955
38637,115.6247,115.6247
38638,115.9837,115.9837
38639,116.34,116.34
38642,116.4563,116.4563
38643,116.7539,116.7539
38644,116.4187,116.4187
38645,117.2157,117.2157
38646,116.8375,116.8375
38649,117.3996,117.3996
38650,115.6407,115.6407
38651,117.0373,117.0373
38652,117.1898,117.1898
38653,116.8023,116.8023
38656,115.9362,115.9362
38657,115.8715,115.8715
38658,116.0683,116.0683
38659,115.6392,115.6392
38660,115.5673,115.5673
38663,115.6726,115.6726
38664,115.2144,115.2144
38665,114.7275,114.7275
38666,114.6412,114.6412
38667,114.214,114.214
38670,114.6037,114.6037
38671,114.8509,114.8509
38672,113.4466,113.4466
38673,113.3502,113.3502
38674,113.0741,113.0741
38677,113.5315,113.5315
38678,113.0155,113.0155
38679,113.5788,113.5788
38680,113.73,113.73
38681,113.5603,113.5603
38684,113.7923,113.7923
38685,114.0919,114.0919
38686,113.9796,113.9796
38687,114.0439,114.0439
38688,114.5053,114.5053
38691,114.6228,114.6228
38692,114.5318,114.5318
38693,115.0234,115.0234
38694,115.0227,115.0227
38695,115.2697,115.2697
38698,115.5376,115.5376
38699,115.4866,115.4866
38700,115.7642,115.7642
38701,115.9013,115.9013
38702,116.2152,116.2152
38705,116.2613,116.2613
38706,115.7385,115.7385
38707,115.9562,115.9562
38708,115.8443,115.8443
38709,116.5041,116.5041
38712,116.5729,116.5729
38713,116.6331,116.6331
38714,116.7268,116.7268
38715,116.7159,116.7159
38716,116.7456,116.7456
38721,116.3402,116.3402
38722,116.9132,116.9132
38723,117.3546,117.3546
38726,117.5066,117.5066
38727,117.5995,117.5995
38728,117.7035,117.7035
38729,117.5234,117.5234
38730,117.9606,117.9606
38733,117.7482,117.7482
38734,118.0398,118.0398
38735,118.2055,118.2055
38736,118.0731,118.0731
38737,118.2411,118.2411
38740,117.5553,117.5553
38741,118.1296,118.1296
38742,118.4196,118.4196
38754,117.6357,117.6357
38755,117.9004,117.9004
38756,117.8585,117.8585
38757,117.9027,117.9027
38758,118.0413,118.0413
38761,118.0224,118.0224
38762,118.4569,118.4569
38763,117.1141,117.1141
38764,118.2864,118.2864
38765,117.743,117.743
38768,117.9989,117.9989
38769,117.6826,117.6826
38770,117.5894,117.5894
38771,117.4248,117.4248
38772,117.834,117.834
38775,117.4276,117.4276
38776,117.9568,117.9568
38777,117.7626,117.7626
38778,118.0756,118.0756
38779,118.117,118.117
38782,117.8211,117.8211
38783,118.138,118.138
38784,118.3858,118.3858
38785,118.3947,118.3947
38786,118.3655,118.3655
38789,118.0794,118.0794
38790,118.0539,118.0539
38791,117.9565,117.9565
38792,117.9905,117.9905
38793,117.7628,117.7628
38796,117.6985,117.6985
38797,118.0706,118.0706
38798,117.1688,117.1688
38799,117.1122,117.1122
38800,117.5692,117.5692
38803,117.5091,117.5091
38804,117.87,117.87
38805,117.9347,117.9347
38806,117.6688,117.6688
38807,117.7599,117.7599
38810,117.897,117.897
38811,117.928,117.928
38812,117.7876,117.7876
38813,117.7972,117.7972
38814,117.773,117.773
38817,117.6455,117.6455
38818,117.3865,117.3865
38819,117.5624,117.5624
38820,117.2915,117.2915
38821,117.5114,117.5114
38824,117.5036,117.5036
38825,117.2958,117.2958
38826,117.2288,117.2288
38827,117.2901,117.2901
38828,117.1535,117.1535
38831,116.9144,116.9144
38832,117.1268,117.1268
38833,117.3859,117.3859
38834,117.384,117.384
38835,117.6318,117.6318
38845,117.2875,117.2875
38846,117.5545,117.5545
38847,118.0451,118.0451
38848,118.1796,118.1796
38849,118.0417,118.0417
38852,117.7814,117.7814
38853,118.0131,118.0131
38854,118.0103,118.0103
38855,118.0518,118.0518
38856,117.8987,117.8987
38859,117.8329,117.8329
38860,118.0711,118.0711
38861,117.9513,117.9513
38862,117.8911,117.8911
38863,117.8062,117.8062
38866,117.8047,117.8047
38867,118.1584,118.1584
38868,118.1187,118.1187
38869,118.0335,118.0335
38870,117.6564,117.6564
38873,117.5332,117.5332
38874,117.4482,117.4482
38875,117.1475,117.1475
38876,117.2354,117.2354
38877,117.3123,117.3123
38880,117.336,117.336
38881,117.2124,117.2124
38882,117.1384,117.1384
38883,117.2554,117.2554
38884,117.2916,117.2916
38887,116.177,116.177
38888,116.9486,116.9486
38889,116.0988,116.0988
38890,116.5226,116.5226
38891,116.2544,116.2544
38894,116.3847,116.3847
38895,116.8398,116.8398
38896,116.4164,116.4164
38897,116.58,116.58
38898,116.661,116.661
38901,116.7294,116.7294
38902,116.606,116.606
38903,116.4439,116.4439
38904,116.4635,116.4635
38905,116.466,116.466
38908,116.6242,116.6242
38909,116.8896,116.8896
38910,116.7774,116.7774
38911,116.7116,116.7116
38912,116.6171,116.6171
38915,116.8037,116.8037
38916,116.6346,116.6346
38917,116.5881,116.5881
38918,116.537,116.537
38919,116.6057,116.6057
38922,116.3568,116.3568
38923,116.4505,116.4505
38924,116.3878,116.3878
38925,116.0907,116.0907
38926,116.4552,116.4552
38929,116.5013,116.5013
38930,116.4303,116.4303
38931,116.514,116.514
