date,yield,close,close_1
2002/3/22,2.9468,101.9783,97.13755066
2002/3/25,2.9166,101.908,97.16605484
2002/3/26,2.9052,101.9958,97.17681905
2002/3/27,3.0714,102.2212,97.02012391
2002/3/28,3.0536,102.2366,97.03688178
2002/3/29,2.8551,102.3895,97.2241532
2002/4/1,2.7433,102.3876,97.32994755
2002/4/2,2.7048,102.7551,97.36643273
2002/4/3,2.9179,102.9657,97.1648275
2002/4/4,2.7323,103.0237,97.3403691
2002/4/5,3.2699,103.1423,96.83363691
2002/4/8,2.7346,103.2125,97.33818986
2002/4/9,2.7982,103.2516,97.2779679
2002/4/10,2.7158,103.755,97.3560056
2002/4/11,2.6737,103.6425,97.39592515
2002/4/12,2.6736,103.8528,97.39602001
2002/4/15,2.6374,103.9342,97.43037139
2002/4/16,2.5653,103.9828,97.4988617
2002/4/17,2.6181,104.2104,97.4486957
2002/4/18,2.5275,103.9235,97.53480773
2002/4/19,2.58,103.8812,97.48488984
2002/4/22,2.5865,103.9958,97.47871309
2002/4/23,2.5637,104.1402,97.50038269
2002/4/24,2.605,104.1955,97.46113737
2002/4/25,2.5478,104.3332,97.51550009
2002/4/26,1.9775,104.2611,98.06084676
2002/4/29,2.5363,104.2433,97.52643698
2002/4/30,2.5022,104.4174,97.55888166
2002/5/8,2.5363,104.43,97.52643698
2002/5/9,2.5192,104.4338,97.5427042
2002/5/10,2.4972,104.4378,97.56364076
2002/5/13,2.5072,104.3975,97.55412303
2002/5/14,2.5447,104.4781,97.51844805
2002/5/15,2.5035,104.4148,97.55764437
2002/5/16,2.4959,104.5027,97.5648782
2002/5/17,2.5423,105.1221,97.52073047
2002/5/20,2.4837,105.1206,97.57649265
2002/5/21,2.4961,105.1458,97.56468783
2002/5/22,2.5476,105.537,97.51569027
2002/5/23,2.5547,105.3729,97.50893913
2002/5/24,2.4983,105.6825,97.56259372
2002/5/27,2.4462,105.7716,97.61221012
2002/5/28,2.4178,106.1481,97.63927755
2002/5/29,2.4199,106.2228,97.63727557
2002/5/30,2.3924,106.1245,97.66349846
2002/5/31,2.381,105.8585,97.67437317
2002/6/3,2.3353,105.7642,97.71799174
2002/6/4,2.7385,105.7413,97.33449486
2002/6/5,2.8028,105.715,97.27361512
2002/6/6,2.4016,105.6216,97.65472414
2002/6/7,2.6786,105.6509,97.39127725
2002/6/10,2.4376,105.785,97.62040501
2002/6/11,2.4831,105.875,97.57706393
2002/6/12,2.4339,105.8813,97.62393114
2002/6/13,2.4341,105.9148,97.62374053
2002/6/14,2.4564,105.9468,97.60249238
2002/6/17,2.4467,105.7101,97.61173371
2002/6/18,2.3741,105.6075,97.68095641
2002/6/19,2.4818,105.5804,97.57830171
2002/6/20,2.4517,105.4697,97.60696992
2002/6/21,2.4606,105.29,97.59849152
2002/6/24,2.4936,104.5171,97.5670676
2002/6/25,2.7081,104.5048,97.36330435
2002/6/26,2.6982,104.7929,97.37269008
2002/6/27,2.5912,104.9086,97.4742473
2002/6/28,2.5798,105.2148,97.48507991
2002/7/1,2.5719,105.1367,97.49258813
2002/7/2,2.5258,105.2558,97.53642498
2002/7/3,2.6252,105.2667,97.44195383
2002/7/4,2.5196,105.4379,97.54232361
2002/7/5,2.6093,105.6265,97.45705311
2002/7/8,2.5264,105.6646,97.53585418
2002/7/9,2.5154,105.657,97.54631987
2002/7/10,2.5941,105.5627,97.47149203
2002/7/11,2.5707,105.5352,97.49372872
2002/7/12,2.5536,105.6005,97.50998502
2002/7/15,2.8396,105.523,97.23880684
2002/7/16,2.7022,105.366,97.36889765
2002/7/17,2.7554,105.3654,97.31848643
2002/7/18,2.7564,105.2284,97.31753935
2002/7/19,2.9312,105.3141,97.15227259
2002/7/22,2.9691,105.2876,97.11651359
2002/7/23,2.8758,105.1865,97.20459039
2002/7/24,2.9785,105.2355,97.10764868
2002/7/25,2.7816,105.228,97.29367902
2002/7/26,2.8931,105.152,97.18824683
2002/7/29,2.7962,105.2732,97.27986054
2002/7/30,2.8115,105.5504,97.26538374
2002/7/31,2.869,105.4034,97.21101595
2002/8/1,2.9805,105.4063,97.10576274
2002/8/2,3.0287,105.4563,97.06033367
2002/8/5,3.0054,105.5405,97.08228889
2002/8/6,2.9415,105.6052,97.14255184
2002/8/7,2.99,105.5857,97.09680552
2002/8/8,2.8753,105.4844,97.20506283
2002/8/9,3.1741,105.4509,96.92354961
2002/8/12,3.0804,105.4014,97.01165304
2002/8/13,2.9737,105.4788,97.11217524
2002/8/14,3.0038,105.5038,97.08379691
2002/8/15,2.988,105.6592,97.09869111
2002/8/16,3.3451,105.6597,96.76317503
2002/8/19,3.3411,105.7888,96.76692042
2002/8/20,3.3896,105.8498,96.72152712
2002/8/21,3.3991,105.8023,96.71264063
2002/8/22,2.8007,105.8874,97.27560221
2002/8/26,3.3751,105.8912,96.73509385
2002/8/27,3.3321,105.894,96.77534861
2002/8/28,3.3262,105.7332,96.78087455
2002/8/29,3.0539,105.6234,97.03659929
2002/8/30,3.0595,105.7196,97.03132656
2002/9/2,3.1491,105.6506,96.94704074
2002/9/3,2.8736,105.6169,97.20666916
2002/9/4,2.9627,105.6334,97.12255021
2002/9/5,3.5311,105.6278,96.58933403
2002/9/6,3.4072,105.5403,96.70506502
2002/9/9,3.497,105.46,96.6211581
2002/9/10,3.3954,105.2488,96.71610149
2002/9/11,2.9574,105.1749,97.12754984
2002/9/12,3.0011,105.2015,97.0863418
2002/9/13,3.5097,105.1535,96.60930328
2002/9/16,3.1667,104.7446,96.9305018
2002/9/17,3.2284,104.8992,96.87256608
2002/9/18,2.9506,104.7428,97.13396522
2002/9/19,3.2036,104.8468,96.89584472
2002/9/20,3.2078,104.8101,96.89190158
2002/9/23,3.0333,104.6233,97.05600034
2002/9/24,3.0304,104.7129,97.05873218
2002/9/25,3.2877,104.5913,96.81694916
2002/9/26,2.9575,104.5958,97.1274555
2002/9/27,3.1266,104.8108,96.96819249
2002/10/8,3.1328,104.8331,96.96236309
2002/10/9,3.1919,104.8285,96.90683087
2002/10/10,3.0882,104.7151,97.00431281
2002/10/11,3.101,104.838,96.99226972
2002/10/14,3.0843,104.5939,97.00798279
2002/10/15,3.0876,104.5093,97.00487741
2002/10/16,3.0828,104.4672,97.00939439
2002/10/17,3.0918,104.3423,97.00092539
2002/10/18,2.969,104.1177,97.11660791
2002/10/21,3.1401,104.0306,96.95550033
2002/10/22,3.1594,103.9082,96.93736102
2002/10/23,3.0967,103.5918,96.99631511
2002/10/24,2.9092,103.3168,97.17304187
2002/10/25,3.0202,103.1714,97.06834194
2002/10/28,2.8949,102.8218,97.18654666
2002/10/29,3.1323,102.8049,96.96283318
2002/10/30,3.1979,102.6089,96.90119663
2002/10/31,2.9978,102.6505,97.0894524
2002/11/1,3.2675,102.76,96.83588738
2002/11/4,3.24,102.8982,96.86168152
2002/11/5,3.3014,103.1492,96.80410914
2002/11/6,3.3012,103.0811,96.80429656
2002/11/7,3.3167,103.0348,96.78977358
2002/11/8,3.3773,103.0059,96.7330352
2002/11/11,3.2947,103.0292,96.81038814
2002/11/12,3.2886,103.0227,96.81610555
2002/11/13,3.302,103.0739,96.80354688
2002/11/14,3.3067,103.0536,96.79914275
2002/11/15,3.2957,103.3665,96.80945093
2002/11/18,3.2822,103.4472,96.82210487
2002/11/19,3.2926,103.3973,96.81235635
2002/11/20,3.2619,103.2863,96.84113889
2002/11/21,3.296,103.1488,96.80916976
2002/11/22,3.249,103.1981,96.85323829
2002/11/25,3.2596,103.2504,96.84329593
2002/11/26,3.2682,103.253,96.83523098
2002/11/27,3.2826,102.9854,96.82172989
2002/11/28,3.3,103.1571,96.8054211
2002/11/29,3.5248,103.0279,96.59521197
2002/12/2,3.3229,103.0429,96.78396561
2002/12/3,3.3357,103.0706,96.77197716
2002/12/4,3.3227,103.0942,96.78415295
2002/12/5,3.2596,103.2297,96.84329593
2002/12/6,3.3433,103.2923,96.76486042
2002/12/9,3.3361,103.3799,96.77160257
2002/12/10,3.1527,103.4156,96.94365732
2002/12/11,3.1962,103.3732,96.90279293
2002/12/12,3.3755,103.386,96.73471954
2002/12/13,3.2664,103.4649,96.83691888
2002/12/16,3.3202,103.3447,96.7864948
2002/12/17,3.3332,103.3296,96.77431842
2002/12/18,2.9758,103.2582,97.11019482
2002/12/19,3.1929,103.308,96.90589178
2002/12/20,3.1941,103.5336,96.9047649
2002/12/23,3.2778,103.5474,96.82622984
2002/12/24,2.8596,103.5602,97.21989975
2002/12/25,3.1451,103.5645,96.95080038
2002/12/26,3.232,103.6848,96.86918785
2002/12/27,3.5878,103.654,96.53646472
2002/12/30,3.4611,103.769,96.65468471
2002/12/31,3.1776,103.9982,96.92026176
2003/1/2,3.0781,103.6936,97.01381768
2003/1/3,3.1402,103.7503,96.95540633
2003/1/6,3.2379,103.8305,96.86365182
2003/1/7,3.1941,103.8646,96.9047649
2003/1/8,3.1692,103.8531,96.92815298
2003/1/9,3.3369,103.9159,96.77085339
2003/1/10,3.1219,104.1094,96.97261203
2003/1/13,3.0967,104.1481,96.99631511
2003/1/14,3.1497,104.1095,96.94647682
2003/1/15,3.1259,104.1262,96.9688507
2003/1/16,3.2081,104.2103,96.89161994
2003/1/17,3.2389,104.1723,96.86271357
2003/1/20,3.1604,104.2953,96.93642134
2003/1/21,3.2106,104.2849,96.889273
2003/1/22,3.0718,104.2958,97.0197474
2003/1/23,3.072,104.3622,97.01955914
2003/1/24,3.0137,104.4703,97.07446679
2003/1/27,3.0528,104.527,97.03763508
2003/1/28,3.0326,104.5161,97.05665974
2003/1/29,3.1265,104.6792,96.96828652
2003/2/10,3.1675,104.6354,96.92975016
2003/2/11,3.0664,104.6344,97.02483059
2003/2/12,3.1915,104.6401,96.9072065
2003/2/13,3.198,104.5949,96.90110273
2003/2/14,3.2047,104.671,96.89481196
2003/2/17,3.1263,104.6722,96.96847458
2003/2/18,3.2831,104.6129,96.82126117
2003/2/19,3.2237,104.5627,96.8769769
2003/2/20,3.1959,104.5346,96.90307464
2003/2/21,3.1681,104.6005,96.92918644
2003/2/24,2.9318,104.6086,97.15170628
2003/2/25,3.4377,104.6385,96.67655023
2003/2/26,3.2151,104.5964,96.8850488
2003/2/27,3.224,104.6429,96.87669534
2003/2/28,3.1225,104.7159,96.97204781
2003/3/3,2.9806,104.7091,97.10566845
2003/3/4,3.1687,104.804,96.92862273
2003/3/5,2.9242,104.8997,97.15888003
2003/3/6,3.0171,104.9092,97.07126293
2003/3/7,3.2311,104.9568,96.87003238
2003/3/10,2.9959,104.9436,97.09124344
2003/3/11,2.9064,104.9785,97.17568587
2003/3/12,3.201,105.0303,96.89828587
2003/3/13,3.4914,105.0274,96.62638635
2003/3/14,3.0836,105.0341,97.00864153
2003/3/17,3.1414,105.0551,96.9542783
2003/3/18,3.0897,105.0444,97.00290136
2003/3/19,3.1057,105.0456,96.98784839
2003/3/20,3.1698,105.1291,96.92758928
2003/3/21,2.876,105.1748,97.20440142
2003/3/24,3.1577,105.2038,96.93895851
2003/3/25,3.1115,105.1763,96.98239285
2003/3/26,2.8754,105.1916,97.20496834
2003/3/27,3.2573,105.1864,96.84545306
2003/3/28,3.018,105.2266,97.07041488
2003/3/31,2.9228,105.2366,97.16020163
2003/4/1,2.8838,105.1983,97.19703199
2003/4/2,2.9212,105.1293,97.16171207
2003/4/3,2.9597,105.1744,97.12538012
2003/4/4,2.9595,105.1931,97.12556879
2003/4/7,2.9189,105.1713,97.16388341
2003/4/8,2.7718,105.2601,97.30295665
2003/4/9,2.9295,105.2143,97.15387717
2003/4/10,3.3455,105.1895,96.76280051
2003/4/11,3.0019,105.2236,97.08558774
2003/4/14,3.3415,105.2123,96.76654587
2003/4/15,2.8954,105.2436,97.1860744
2003/4/16,2.9654,105.27,97.12000342
2003/4/17,3.3637,105.3762,96.74576278
2003/4/18,2.9659,105.2773,97.11953181
2003/4/21,2.8122,105.2604,97.2647215
2003/4/22,3.3122,105.2694,96.79398948
2003/4/23,2.8198,105.2912,97.25753211
2003/4/24,3.4933,105.2512,96.62461241
2003/4/25,2.8707,105.2023,97.20940948
2003/4/28,2.9733,105.199,97.11255248
2003/4/29,2.834,105.2267,97.24410215
2003/5/12,2.7021,105.3057,97.36899245
2003/5/13,2.9153,105.3487,97.16728222
2003/5/14,2.8497,105.4642,97.22925784
2003/5/15,2.8648,105.5792,97.21498511
2003/5/16,2.662,105.6266,97.40702499
2003/5/19,2.8939,105.6803,97.18749119
2003/5/20,2.834,105.7099,97.24410215
2003/5/21,2.885,105.7011,97.19589833
2003/5/22,2.9155,105.6756,97.16709339
2003/5/23,2.7987,105.6746,97.27749475
2003/5/26,2.8539,105.6988,97.22528752
2003/5/27,2.8527,105.7103,97.22642186
2003/5/28,2.8799,105.6942,97.20071656
2003/5/29,2.8693,105.6608,97.21073245
2003/5/30,2.8717,105.7207,97.20846452
2003/6/2,2.8461,105.6828,97.23266123
2003/6/3,2.7828,105.6735,97.29254311
2003/6/4,2.8751,105.6747,97.20525181
2003/6/5,2.8853,105.7138,97.19561492
2003/6/6,2.9811,105.7461,97.10519697
2003/6/9,2.8948,105.6149,97.18664111
2003/6/10,2.8086,105.6644,97.26812737
2003/6/11,2.7466,105.7381,97.32682152
2003/6/12,2.8471,105.7807,97.23171582
2003/6/13,2.9415,105.7301,97.14255184
2003/6/16,2.9529,105.6335,97.13179522
2003/6/17,2.9917,105.5552,97.09520282
2003/6/18,2.8482,105.6358,97.23067589
2003/6/20,2.9221,105.5587,97.16086244
2003/6/23,3.0084,105.507,97.07946148
2003/6/24,2.9306,105.4356,97.1528389
2003/6/25,2.8583,105.119,97.22112848
2003/6/26,2.8538,104.9061,97.22538205
2003/6/27,3.0098,104.9556,97.07814208
2003/6/30,3.0821,105.194,97.01005315
2003/7/1,2.9856,105.3575,97.10095392
2003/7/2,2.9407,105.2723,97.14330678
2003/7/3,3.2163,105.1733,96.8839224
2003/7/4,2.9671,105.2539,97.11839995
2003/7/7,2.8642,105.2919,97.21555216
2003/7/8,2.9663,105.376,97.11915452
2003/7/9,3.1218,105.3668,96.97270606
2003/7/10,3.0194,105.3369,97.06909572
2003/7/11,2.9361,105.3588,97.14764791
2003/7/14,2.9337,105.3864,97.149913
2003/7/15,2.905,105.3565,97.17700792
2003/7/16,2.8744,105.3715,97.20591323
2003/7/17,2.9423,105.3796,97.14179691
2003/7/18,2.9065,105.3601,97.17559143
2003/7/21,2.9592,105.2911,97.12585179
2003/7/22,2.8903,105.2647,97.19089166
2003/7/23,2.8749,105.252,97.20544078
2003/7/24,2.9626,105.2773,97.12264453
2003/7/25,2.9083,105.2958,97.17389171
2003/7/28,2.9299,105.2406,97.15349961
2003/7/29,2.8954,105.2694,97.1860744
2003/7/30,2.935,105.2947,97.14868606
2003/7/31,2.9294,105.3097,97.15397156
2003/8/1,2.946,105.3454,97.13830552
2003/8/4,2.9823,105.3282,97.10406546
2003/8/5,2.906,105.2914,97.17606359
2003/8/6,2.911,105.2857,97.17134223
2003/8/7,2.975,105.2592,97.11094926
2003/8/11,2.9402,104.1207,97.14377862
2003/8/12,2.9035,105.2408,97.17842445
2003/8/13,2.8305,105.1556,97.247412
2003/8/14,2.8604,105.1983,97.21914362
2003/8/19,2.8873,105.2594,97.19372556
2003/8/20,2.8358,105.2674,97.24240002
2003/8/21,2.858,105.1581,97.22141204
2003/8/22,2.8825,105.0142,97.19826015
2003/8/25,2.8483,104.7795,97.23058135
2003/8/26,2.8856,104.5735,97.19533151
2003/8/27,2.8531,104.6126,97.22604375
2003/8/28,2.9125,104.6276,97.16992591
2003/8/29,2.831,104.7703,97.24693915
2003/9/1,2.8366,104.7289,97.24164354
2003/9/2,2.9039,104.699,97.1780467
2003/9/3,2.8351,104.6898,97.24306195
2003/9/4,2.9013,104.615,97.18050209
2003/9/5,2.9126,104.6058,97.16983149
2003/9/8,3.0028,104.5817,97.08473944
2003/9/9,2.9273,104.5587,97.15595377
2003/9/10,2.8804,104.5737,97.20024417
2003/9/11,2.9241,104.5473,97.15897443
2003/9/12,2.9758,104.4414,97.11019482
2003/9/15,2.7846,104.0512,97.29083929
2003/9/16,2.9086,103.8383,97.17360843
2003/9/17,3.024,103.8015,97.06476161
2003/9/18,3.018,103.7923,97.07041488
2003/9/19,3.0789,103.7452,97.01306475
2003/9/22,3.1364,103.1513,96.9589786
2003/9/23,3.3278,102.2683,96.77937593
2003/9/24,3.128,101.5581,96.96687612
2003/9/25,3.2146,101.2871,96.88551813
2003/9/26,3.0704,101.2185,97.02106521
2003/9/29,3.5568,101.3267,96.56536316
2003/9/30,3.2369,101.3906,96.86459008
2003/10/8,3.2024,101.0094,96.89697139
2003/10/9,3.0988,100.9687,96.99433941
2003/10/10,3.1277,100.6698,96.96715819
2003/10/13,3.4612,100.0629,96.65459129
2003/10/14,3.4475,100.378,96.66739167
2003/10/15,3.2226,99.8454,96.87800927
2003/10/16,3.3946,99.414,96.71684982
2003/10/17,3.3422,99.0175,96.76589041
2003/10/20,3.4005,98.2222,96.71133118
2003/10/21,3.1024,98.792,96.99095268
2003/10/22,3.2566,98.9606,96.84610959
2003/10/23,3.5915,99.1292,96.53301671
2003/10/24,3.9011,99.1199,96.2453718
2003/10/27,3.1761,98.5025,96.92167081
2003/10/28,3.4101,98.4828,96.70235306
2003/10/29,3.441,98.4421,96.67346603
2003/10/30,3.4781,98.4645,96.6388057
2003/10/31,3.3235,98.7055,96.78340358
2003/11/3,3.315,99.0335,96.79136621
2003/11/4,3.2792,99.271,96.82491731
2003/11/5,3.2197,99.6178,96.8807311
2003/11/6,3.2523,99.5908,96.85014281
2003/11/7,3.423,99.8636,96.69029133
2003/11/10,3.531,99.6979,96.58942732
2003/11/11,3.702,99.5228,96.43015564
2003/11/12,3.2513,99.2877,96.85108081
2003/11/13,3.627,99.3735,96.49994693
2003/11/14,3.6561,99.2231,96.47285591
2003/11/17,3.5571,99.0821,96.56508342
2003/11/18,3.7474,99.1538,96.38795767
2003/11/19,3.7764,99.222,96.36102235
2003/11/20,3.7358,99.1386,96.39873602
2003/11/21,3.7608,99.1469,96.37550983
2003/11/24,3.7557,99.0482,96.38024706
2003/11/25,3.7882,99.201,96.35006677
2003/11/26,3.9439,99.2586,96.20574175
2003/11/28,3.933,99.3209,96.21583135
2003/12/1,3.8123,99.4585,96.32769913
2003/12/2,3.9896,99.5655,96.1634625
2003/12/3,3.8603,99.6866,96.28318039
2003/12/4,3.948,99.6526,96.20194713
2003/12/5,3.5479,99.7666,96.57366301
2003/12/8,3.8465,99.9254,96.29597531
2003/12/9,3.7795,100.2052,96.35814395
2003/12/10,3.8946,100.5273,96.25139324
2003/12/11,3.6811,100.9799,96.449594
2003/12/12,3.8544,100.9811,96.28865026
2003/12/15,3.8466,100.7379,96.29588258
2003/12/16,3.72,101.0847,96.41342075
2003/12/17,3.8502,101.1952,96.29254445
2003/12/18,3.6396,101.4362,96.48821493
2003/12/19,3.796,101.5185,96.34282631
2003/12/22,3.739,101.6561,96.39576244
2003/12/23,3.6918,101.749,96.43964132
2003/12/24,3.7619,101.9018,96.37448813
2003/12/25,3.9065,102.0617,96.24036995
2003/12/26,3.7904,102.0311,96.34802448
2003/12/29,3.8508,101.9042,96.29198812
2003/12/30,3.7711,102.0958,96.36594389
2003/12/31,3.3602,103.0492,96.7490388
2004/1/2,3.1524,102.0606,96.94393926
2004/1/5,3.8984,101.9478,96.24787292
2004/1/6,4.2513,101.7374,95.92206524
2004/1/7,3.7457,101.1779,96.38953711
2004/1/8,3.8526,101.2213,96.29031916
2004/1/9,3.8937,101.2543,96.25222704
2004/1/12,3.7339,101.2615,96.40050167
2004/1/13,3.9283,101.2944,96.22018257
2004/1/14,3.6318,101.4967,96.49547726
2004/1/15,3.7471,101.7447,96.38823639
2004/1/16,3.7248,101.6049,96.40895909
2004/1/29,3.7954,101.1691,96.34338323
2004/1/30,3.8706,101.3924,96.27363277
2004/2/2,3.8742,101.2056,96.27029619
2004/2/3,3.8597,101.2244,96.28373662
2004/2/4,3.9247,101.0317,96.22351568
2004/2/5,3.8131,100.585,96.32695681
2004/2/6,3.9176,100.5545,96.23008999
2004/2/9,3.8086,100.5581,96.33113249
2004/2/10,3.8094,100.6369,96.33039012
2004/2/11,3.6915,101.0366,96.43992034
2004/2/12,3.8403,101.1507,96.30172486
2004/2/13,3.8469,101.1307,96.29560439
2004/2/16,3.7942,100.8944,96.34449709
2004/2/17,3.8259,100.7581,96.3150813
2004/2/18,3.8753,100.7099,96.26927672
2004/2/19,3.8225,100.6089,96.31823545
2004/2/20,3.8289,100.5219,96.31229841
2004/2/23,3.8481,100.5784,96.29449167
2004/2/24,3.7621,100.5444,96.37430237
2004/2/25,3.8337,100.3728,96.3078461
2004/2/26,3.7724,99.2455,96.36473667
2004/2/27,3.8105,99.55,96.32936938
2004/3/1,3.8553,99.2527,96.28781584
2004/3/2,3.9244,99.2786,96.22379345
2004/3/3,3.9102,99.3186,96.23694305
2004/3/4,3.7857,99.3022,96.35238766
2004/3/5,3.8959,99.2117,96.25018889
2004/3/8,3.7271,99.0672,96.40682136
2004/3/9,3.8364,98.9167,96.30534186
2004/3/10,3.8651,98.9955,96.27873078
2004/3/11,3.8973,99.0813,96.24889193
2004/3/12,3.9098,99.3964,96.23731352
2004/3/15,3.8422,99.5622,96.29996283
2004/3/16,3.7146,99.6551,96.41844061
2004/3/17,3.8129,99.5681,96.32714239
2004/3/18,3.8639,99.6151,96.27984314
2004/3/19,4.084,99.5211,96.07624611
2004/3/22,3.8717,99.2249,96.27261323
2004/3/23,3.8858,99.0322,96.25954654
2004/3/24,3.9508,98.9699,96.19935585
2004/3/25,3.9207,99.091,96.22721941
2004/3/26,3.8891,98.9088,96.25648889
2004/3/29,3.9486,98.8206,96.20139184
2004/3/30,3.918,98.7725,96.22971959
2004/3/31,3.9169,98.8865,96.23073821
2004/4/1,3.9984,98.8948,96.15532547
2004/4/5,3.9144,98.7091,96.23305336
2004/4/6,3.921,98.6327,96.22694162
2004/4/7,4.0357,98.2107,96.12085082
2004/4/8,3.9325,98.2612,96.21629423
2004/4/9,3.8125,98.3153,96.32751355
2004/4/12,4.2585,98.1884,95.91544095
2004/4/13,4.0871,97.844,96.07338469
2004/4/14,4.0197,97.7782,96.13563585
2004/4/15,4.0298,97.1975,96.12630227
2004/4/16,4.1717,96.3777,95.9953615
2004/4/19,4.3781,94.9461,95.80553775
2004/4/20,4.3421,93.3251,95.83859248
2004/4/21,4.4034,93.3192,95.78232127
2004/4/22,4.3105,93.2352,95.86762598
2004/4/23,4.3191,92.9098,95.85972272
2004/4/26,4.2202,92.3064,95.95068902
2004/4/27,4.1195,92.8685,96.04348849
2004/4/28,4.1827,92.8839,95.98522595
2004/4/29,4.7672,92.0545,95.44972091
2004/4/30,4.2841,92.5526,95.89189531
2004/5/10,4.4457,92.1707,95.74352989
2004/5/11,4.4969,92.1435,95.69661875
2004/5/12,4.4111,92.4145,95.77525761
2004/5/13,4.394,92.8453,95.79094584
2004/5/14,4.2026,92.6903,95.96689526
2004/5/17,4.0394,93.0099,96.11743243
2004/5/18,4.0367,93.43,96.11992691
2004/5/19,4.1587,93.4277,96.00734264
2004/5/20,4.5566,93.3082,95.64197765
2004/5/21,4.417,93.3342,95.76984591
2004/5/24,4.3252,93.6573,95.8541177
2004/5/25,4.0558,93.946,96.10228358
2004/5/26,4.2675,94.6678,95.90716187
2004/5/27,4.4654,94.6868,95.72547465
2004/5/28,4.2909,94.436,95.88564295
2004/5/31,4.6123,94.4645,95.59105382
2004/6/1,4.212,94.7994,95.95823897
2004/6/2,4.1946,94.8645,95.97426354
2004/6/3,4.1249,95.1354,96.0385076
2004/6/4,4.1287,95.0479,96.03500284
2004/6/7,4.2625,95.0835,95.91176118
2004/6/8,4.3123,94.7297,95.8659717
2004/6/9,4.4238,94.5144,95.76360945
2004/6/10,4.4352,94.5262,95.75315602
2004/6/11,4.4333,94.744,95.7548981
2004/6/14,4.6821,94.6376,95.52731556
2004/6/15,4.4172,94.8553,95.76966247
2004/6/16,4.5856,95.1618,95.61545758
2004/6/17,4.4614,95.1701,95.72914014
2004/6/18,4.2855,95.2068,95.89060799
2004/6/21,4.2874,95.2423,95.88886097
2004/6/22,4.2854,95.311,95.89069994
2004/6/23,4.1158,95.6637,96.04690162
2004/6/24,4.1205,95.8992,96.04256607
2004/6/25,4.1599,95.7406,96.00623657
2004/6/28,4.4138,95.6235,95.77278099
2004/6/29,4.2664,95.5218,95.90817368
2004/6/30,4.348,95.5301,95.83317361
2004/7/1,4.4671,95.3715,95.72391691
2004/7/2,4.5468,95.4402,95.65094293
2004/7/5,4.4168,95.5326,95.77002934
2004/7/6,4.4557,95.5019,95.73436395
2004/7/7,4.6316,95.5812,95.57342141
2004/7/8,4.6531,95.5824,95.55378675
2004/7/9,4.4895,95.5801,95.70339604
2004/7/12,4.6172,95.605,95.58657659
2004/7/13,4.8227,95.5956,95.39918357
2004/7/14,5.0474,95.5435,95.19512144
2004/7/15,4.9666,95.5554,95.26839966
2004/7/16,4.625,95.5921,95.57945042
2004/7/19,4.6158,95.649,95.58785575
2004/7/20,4.6903,95.8455,95.51983326
2004/7/21,4.6153,95.8041,95.58831261
2004/7/22,4.543,95.8089,95.65441971
2004/7/23,4.9046,95.8491,95.32470454
2004/7/26,4.7049,95.8456,95.50651402
2004/7/27,4.7444,95.9711,95.47049771
2004/7/28,4.5839,96.0753,95.6170118
2004/7/29,4.5844,96.0729,95.61655467
2004/7/30,4.6018,96.0493,95.60064932
2004/8/2,4.5823,96.0423,95.61847464
2004/8/3,4.6329,96.1039,95.57223397
2004/8/4,4.9229,96.0554,95.3080786
2004/8/5,4.4481,96.0886,95.7413299
2004/8/6,4.48,96.1218,95.71209801
2004/8/9,4.6375,96.2035,95.56803249
2004/8/10,4.6546,96.258,95.55241719
2004/8/11,4.9325,96.245,95.29935911
2004/8/12,4.7544,95.9267,95.46138396
2004/8/13,4.7084,95.9102,95.50332161
2004/8/16,4.761,95.8854,95.45536984
2004/8/17,4.2127,96.0889,95.95759442
2004/8/18,4.9165,95.9872,95.31389248
2004/8/19,4.9514,95.9423,95.28219728
2004/8/20,4.9654,95.7979,95.2694888
2004/8/23,4.8886,95.8051,95.33924564
2004/8/24,4.925,95.7317,95.30617107
2004/8/25,5.0239,95.7897,95.21642217
2004/8/26,5.0648,95.8797,95.17935598
2004/8/27,5.1082,95.8028,95.14005568
2004/8/30,4.9779,95.6432,95.25814481
2004/8/31,5.1676,95.7864,95.08631936
2004/9/1,5.0037,95.7911,95.23473935
2004/9/2,5.0886,95.6716,95.15780018
2004/9/3,5.1487,95.616,95.10341069
2004/9/6,5.1459,95.7439,95.10594327
2004/9/7,5.1358,95.738,95.11507973
2004/9/8,5.1422,95.7037,95.10929009
2004/9/9,5.1501,95.7049,95.10214446
2004/9/10,5.3727,95.7594,94.90124102
2004/9/13,5.2062,95.7098,95.05143233
2004/9/14,5.2588,95.6684,95.00393316
2004/9/15,5.2149,95.6199,95.04357273
2004/9/16,5.1743,95.6282,95.080262
2004/9/17,5.1718,95.6507,95.08252212
2004/9/20,5.2687,95.5442,94.99499851
2004/9/21,5.0207,95.8258,95.21932343
2004/9/22,5.2731,96.1643,94.9910281
2004/9/23,5.1776,96.2826,95.07727881
2004/9/24,5.1429,96.3868,95.10865689
2004/9/27,5.1556,96.4329,95.09717029
2004/9/28,5.1374,96.5539,95.11363226
2004/9/29,5.1657,96.6266,95.08803726
2004/9/30,5.1266,96.6079,95.12340359
2004/10/8,5.3191,96.6159,94.94953907
2004/10/11,5.0682,96.8375,95.17627598
2004/10/12,5.0575,97.1099,95.18596959
2004/10/13,4.965,97.4593,95.26985186
2004/10/14,4.9812,97.1655,95.25515045
2004/10/15,5.0177,97.1778,95.22204352
